1,0.0766,0.5292,0.2658,0.1284,201.6837
1,0.2409,0.2847,0.2232,0.2513,210.0661
1,0.2237,0.2587,0.3368,0.1808,200.1449
1,0.1033,0.3866,0.2715,0.2387,219.575
1,0.0229,0.1678,0.3496,0.4596,429.629
1,0.5084,0.1975,0.0472,0.2468,251.2077
1,0.2926,0.2288,0.0646,0.414,279.019
1,0.1309,0.1941,0.4388,0.2362,240.8233
1,0.0283,0.2404,0.3645,0.3668,345.16
1,0.1875,0.2592,0.2163,0.337,238.2841
1,0.3982,0.1808,0.3984,0.0226,177.9793
1,0.1565,0.0673,0.5164,0.2598,298.2495
1,0.1577,0.5154,0.2314,0.0955,176.0754
1,0.3813,0.156,0.2508,0.2118,218.4752
1,0.0691,0.4714,0.3757,0.0839,201.8953
1,0.3315,0.1682,0.062,0.4383,308.9022
1,0.2229,0.4585,0.0745,0.244,205.4331
1,0.1355,0.0476,0.5274,0.2895,338.7464
1,0.1885,0.4812,0.2492,0.0811,171.2717
1,0.28,0.2051,0.2003,0.3146,235.7362
1,0.3139,0.0545,0.4609,0.1707,251.1333
1,0.2537,0.3165,0.1186,0.3112,225.1698
1,0.1982,0.299,0.2305,0.2724,216.3397
1,0.467,0.1536,0.0809,0.2985,265.3219
1,0.2066,0.244,0.2436,0.3057,230.1355
1,0.0747,0.1013,0.3504,0.4736,386.5306
1,0.3255,0.1471,0.1213,0.4061,287.1753
1,0.0709,0.3373,0.2352,0.3567,267.7137
1,0.2987,0.2043,0.2736,0.2233,211.9708
1,0.3252,0.2025,0.1331,0.3392,247.9408
1,0.4068,0.1083,0.1163,0.3685,294.1808
1,0.3152,0.1327,0.5484,0.0037,190.1348
1,0.3878,0.1381,0.4199,0.0543,191.3487
1,0.1788,0.3119,0.2254,0.2838,219.8419
1,0.316,0.1195,0.2966,0.2679,242.0172
1,0.2297,0.3946,0.1916,0.1841,189.315
1,0.4483,0.0609,0.4645,0.0263,210.3933
1,0.2741,0.2028,0.2632,0.2599,221.3575
1,0.3651,0.1369,0.4069,0.0911,198.3401
1,0.0795,0.08,0.5287,0.3117,349.3595
1,0.3058,0.2589,0.2287,0.2067,201.287
1,0.4353,0.2613,0.1239,0.1794,202.7608
1,0.1259,0.289,0.2812,0.3039,237.1557
1,0.0814,0.2979,0.0768,0.5438,347.2054
1,0.0563,0.3021,0.2492,0.3924,294.7137
1,0.0186,0.3802,0.293,0.3081,323.5726
1,0.1333,0.326,0.3988,0.1419,200.3201
1,0.2702,0.486,0.0737,0.17,187.8028
1,0.187,0.3512,0.0992,0.3626,241.4296
1,0.1132,0.3575,0.2592,0.2701,225.4803
1,0.0964,0.354,0.2988,0.2508,227.628
1,0.1214,0.2871,0.2444,0.3471,249.5007
1,0.2381,0.0714,0.3421,0.3484,295.1599
1,0.235,0.4948,0.0211,0.2492,215.0418
1,0.3844,0.0294,0.1946,0.3915,350.1367
1,0.3902,0.1181,0.2444,0.2473,237.6878
1,0.1178,0.3184,0.1439,0.4198,270.5368
1,0.0545,0.3881,0.3884,0.169,232.6952
1,0.1865,0.2352,0.5626,0.0157,186.0044
1,0.0154,0.2641,0.1366,0.5839,494.1027
1,0.2976,0.2157,0.3173,0.1694,199.2565
1,0.3906,0.1649,0.3474,0.097,192.6512
1,0.1463,0.2695,0.1268,0.4575,284.8022
1,0.2741,0.3661,0.1362,0.2236,199.1676
1,0.0627,0.4614,0.155,0.3209,254.7051
1,0.1789,0.2512,0.2841,0.2858,227.5751
1,0.1917,0.3016,0.4603,0.0464,179.2188
1,0.4239,0.1881,0.0351,0.3529,287.781
1,0.5354,0.0706,0.0748,0.3191,324.1146
1,0.144,0.2719,0.2455,0.3386,243.6904
1,0.0887,0.4299,0.3756,0.1059,198.9923
1,0.2325,0.3066,0.3126,0.1483,188.3584
1,0.1223,0.0508,0.6206,0.2063,323.1464
1,0.1102,0.318,0.2746,0.2971,236.6077
1,0.2976,0.2617,0.2624,0.1783,195.1079
1,0.2354,0.3212,0.1997,0.2436,205.6438
1,0.1226,0.0935,0.4776,0.3063,304.1929
1,0.45,0.3586,0.0899,0.1014,182.3895
1,0.2189,0.0717,0.4255,0.2839,280.6088
1,0.3307,0.23,0.002,0.4373,334.1845
1,0.3067,0.2197,0.3214,0.1523,195.194
1,0.2439,0.2644,0.1839,0.3077,226.5165
1,0.3705,0.247,0.2411,0.1414,189.4801
1,0.009,0.2346,0.3527,0.4037,454.3398
1,0.1335,0.3007,0.2214,0.3444,243.9735
1,0.221,0.5862,0.1182,0.0745,167.9146
1,0.1706,0.2108,0.5176,0.1009,204.4142
1,0.3282,0.3233,0.0725,0.2759,221.3793
1,0.0873,0.3778,0.4157,0.1192,206.421
1,0.2657,0.1107,0.3561,0.2674,248.168
1,0.2257,0.058,0.1438,0.5725,427.8708
1,0.1918,0.2313,0.1744,0.4024,262.6558
1,0.1471,0.2441,0.3657,0.2432,226.1454
1,0.3348,0.3888,0.1213,0.1551,184.9435
1,0.1623,0.2956,0.3527,0.1893,205.2692
1,0.2815,0.2781,0.1023,0.3381,238.2607
1,0.0814,0.3175,0.1753,0.4257,285.9947
1,0.063,0.3763,0.2229,0.3377,263.7612
1,0.2399,0.306,0.1362,0.3179,227.0032
1,0.4188,0.1769,0.0793,0.325,263.6867
1,0.0132,0.2447,0.3508,0.3913,410.8914
1,0.1482,0.4424,0.064,0.3454,239.8433
1,0.244,0.3444,0.0309,0.3807,259.1685
1,0.153,0.1656,0.3273,0.3541,269.0669
1,0.069,0.3277,0.3737,0.2295,240.8949
1,0.1784,0.0945,0.3692,0.3579,295.3437
1,0.3326,0.2831,0.1858,0.1984,198.0183
1,0.5156,0.0483,0.376,0.0601,222.1817
1,0.0235,0.1671,0.4188,0.3907,401.7287
1,0.3045,0.27,0.246,0.1795,194.4562
1,0.3121,0.3694,0.0806,0.2378,206.8063
1,0.4573,0.1066,0.4031,0.0331,194.5645
1,0.1759,0.1962,0.2728,0.355,255.9175
1,0.0768,0.2728,0.141,0.5094,329.8907
1,0.3642,0.1899,0.0511,0.3949,290.4927
1,0.3311,0.267,0.0696,0.3323,244.657
1,0.0917,0.3195,0.2795,0.3093,246.4648
1,0.3046,0.2923,0.256,0.147,186.1866
1,0.0928,0.1018,0.147,0.6584,485.2103
1,0.4162,0.1192,0.142,0.3226,268.7815
1,0.0684,0.1019,0.4966,0.3331,346.2986
1,0.8164,0.1805,0.0016,0.0015,251.5284
1,0.1014,0.481,0.0225,0.3951,275.0436
1,0.1768,0.4003,0.3738,0.0492,172.5199
1,0.2703,0.3965,0.2623,0.0709,167.8831
1,0.2509,0.0207,0.3913,0.3371,348.5252
1,0.3347,0.1901,0.0569,0.4183,295.3837
1,0.1508,0.3102,0.3299,0.2091,209.1721
1,0.2385,0.2161,0.0039,0.5415,386.6505
1,0.0442,0.2246,0.367,0.3642,319.6013
1,0.024,0.1414,0.0873,0.7473,692.6683
1,0.1543,0.5336,0.0401,0.272,220.6696
1,0.2267,0.3615,0.2925,0.1194,179.6807
1,0.3684,0.1999,0.404,0.0277,176.4318
1,0.2439,0.4559,0.2738,0.0264,160.3144
1,0.2107,0.2806,0.2515,0.2571,213.6409
1,0.0991,0.2068,0.4772,0.2169,246.6984
1,0.4546,0.0504,0.2546,0.2404,268.236
1,0.1138,0.2679,0.38,0.2383,230.7508
1,0.5976,0.0384,0.108,0.256,318.4547
1,0.3729,0.2472,0.3078,0.0721,176.949
1,0.0382,0.222,0.4311,0.3088,315.3195
1,0.2013,0.3562,0.003,0.4395,299.5903
1,0.1351,0.0862,0.3801,0.3987,329.5815
1,0.1295,0.0476,0.6618,0.1611,313.3228
1,0.4237,0.3503,0.1864,0.0396,165.8416
1,0.3223,0.0865,0.3575,0.2337,246.0579
1,0.167,0.3211,0.3566,0.1553,195.8789
1,0.3884,0.084,0.1795,0.3481,287.2964
1,0.7249,0.0514,0.1513,0.0724,247.9588
1,0.039,0.2099,0.384,0.3672,334.1147
1,0.3509,0.0722,0.2988,0.2782,264.4052
1,0.2125,0.2032,0.3906,0.1937,212.9854
1,0.3379,0.2159,0.3222,0.124,189.8577
1,0.2562,0.0905,0.3178,0.3354,276.9244
1,0.2231,0.7358,0.0396,0.0014,161.9036
1,0.3353,0.0868,0.2444,0.3335,275.3366
1,0.2316,0.1478,0.3502,0.2705,239.6813
1,0.3462,0.0451,0.3213,0.2874,285.9974
1,0.4029,0.0991,0.4829,0.0151,195.5767
1,0.0968,0.0387,0.4048,0.4597,446.2982
1,0.3002,0.3996,0.2089,0.0912,170.4391
1,0.2444,0.2517,0.17,0.334,235.7275
1,0.3426,0.2121,0.3648,0.0805,183.1396
1,0.4041,0.2474,0.1393,0.2092,208.474
1,0.0921,0.5087,0.0534,0.3458,253.4205
1,0.0786,0.2867,0.3876,0.2471,245.0944
1,0.2774,0.1214,0.3403,0.2609,241.5583
1,0.1005,0.3188,0.4642,0.1165,207.8909
1,0.5148,0.2174,0.0484,0.2195,238.7285
1,0.1276,0.3216,0.31,0.2408,219.1305
1,0.3866,0.0136,0.4051,0.1947,293.4482
1,0.3217,0.2021,0.2008,0.2754,225.6922
1,0.4878,0.1264,0.3508,0.035,190.0407
1,0.3349,0.2063,0.2447,0.2141,209.4243
1,0.641,0.0985,0.1711,0.0893,222.1702
1,0.1877,0.3484,0.4095,0.0545,175.8877
1,0.3035,0.5986,0.0108,0.0871,180.8642
1,0.3555,0.383,0.2321,0.0294,161.0909
1,0.2427,0.1349,0.3843,0.238,235.291
1,0.2975,0.4555,0.0192,0.2278,211.8881
1,0.2953,0.2916,0.195,0.2181,201.1467
1,0.2296,0.0823,0.3568,0.3313,284.055
1,0.2494,0.2658,0.1791,0.3057,225.8182
1,0.4176,0.3065,0.2527,0.0231,164.7453
1,0.3748,0.3395,0.2345,0.0511,166.6517
1,0.0919,0.1898,0.385,0.3333,280.0986
1,0.1914,0.3106,0.3291,0.1688,195.5514
1,0.3043,0.0667,0.1749,0.4541,341.831
1,0.2782,0.3265,0.0458,0.3495,246.4323
1,0.1494,0.2274,0.4359,0.1873,218.8791
1,0.1507,0.2051,0.3487,0.2955,244.2841
1,0.0483,0.3094,0.0594,0.5829,402.2018
1,0.1894,0.247,0.3408,0.2227,213.6402
1,0.3687,0.3475,0.1661,0.1177,178.6498
1,0.5835,0.0169,0.2098,0.1898,293.4154
1,0.1882,0.0689,0.3183,0.4246,334.1197
1,0.1856,0.2329,0.3063,0.2752,227.2084
1,0.6315,0.1743,0.1482,0.0459,196.1604
1,0.3123,0.3525,0.2343,0.1009,173.96
1,0.3229,0.0513,0.4071,0.2187,263.3502
1,0.3038,0.2432,0.0391,0.414,285.323
1,0.1701,0.277,0.1619,0.391,255.0502
1,0.1569,0.4621,0.3652,0.0158,167.5732
1,0.6469,0.0055,0.2032,0.1444,302.5759
1,0.2005,0.1698,0.3005,0.3292,251.7819
1,0.3627,0.1844,0.1913,0.2616,226.4512
1,0.1123,0.4465,0.4254,0.0158,178.1605
1,0.1812,0.238,0.2947,0.2862,229.4453
1,0.4543,0.0199,0.3167,0.2091,285.0065
1,0.1759,0.5319,0.1226,0.1697,188.1512
1,0.3626,0.2394,0.0578,0.3402,256.3543
1,0.2668,0.31,0.4105,0.0128,166.439
1,0.3036,0.3591,0.1012,0.2362,204.8082
1,0.1016,0.3199,0.116,0.4625,292.9508
1,0.0921,0.4109,0.0568,0.4402,288.6284
1,0.3815,0.2014,0.1304,0.2867,235.202
1,0.0305,0.4511,0.2907,0.2277,265.8248
1,0.284,0.2629,0.3056,0.1475,189.6938
1,0.162,0.1144,0.2854,0.4382,314.7791
1,0.3809,0.2447,0.2829,0.0915,180.4629
1,0.0804,0.6586,0.0971,0.1639,207.4248
1,0.4154,0.1039,0.1876,0.2931,259.8509
1,0.1746,0.0165,0.5375,0.2715,371.7916
1,0.0731,0.3512,0.3074,0.2683,242.924
1,0.0342,0.3224,0.5432,0.1002,254.7018
1,0.1034,0.17,0.4382,0.2884,270.4803
1,0.3508,0.0015,0.3513,0.2965,373.4866
1,0.2503,0.5073,0.0603,0.182,191.5062
1,0.1733,0.1402,0.3506,0.3359,268.2062
1,0.1827,0.2282,0.4641,0.125,201.9521
1,0.0256,0.2347,0.4597,0.28,330.4446
1,0.1129,0.3998,0.0249,0.4624,300.7366
1,0.3262,0.3901,0.2499,0.0339,161.4756
1,0.2877,0.1133,0.3406,0.2584,243.1571
1,0.2672,0.1047,0.3387,0.2894,256.091
1,0.2245,0.127,0.5198,0.1287,220.9436
1,0.0965,0.3912,0.4006,0.1117,200.2415
1,0.151,0.1234,0.344,0.3815,294.4272
1,0.2652,0.1656,0.2644,0.3048,240.6594
1,0.0022,0.3022,0.3761,0.3195,534.7475
1,0.1646,0.3366,0.2553,0.2435,210.6017
1,0.2753,0.2606,0.3376,0.1265,186.8764
1,0.2767,0.3252,0.1169,0.2813,216.6486
1,0.1387,0.1525,0.1183,0.5905,384.368
1,0.2227,0.0056,0.4363,0.3353,407.5908
1,0.0005,0.4255,0.2014,0.3726,712.4358
1,0.2252,0.0463,0.3476,0.3809,331.6575
1,0.2715,0.2255,0.2603,0.2427,213.8572
1,0.0861,0.2074,0.3523,0.3542,283.2298
1,0.2096,0.3957,0.2162,0.1785,189.1914
1,0.1194,0.0468,0.0125,0.8214,1049.2979
1,0.191,0.1909,0.3902,0.2279,225.2968
1,0.2143,0.07,0.3928,0.3229,293.2332
1,0.3203,0.0873,0.137,0.4553,333.7698
1,0.372,0.0927,0.2412,0.2941,260.2932
1,0.2055,0.3279,0.1946,0.2719,213.3972
1,0.4451,0.3378,0.2019,0.0152,162.8863
1,0.3378,0.4118,0.0045,0.2459,228.308
1,0.1531,0.6415,0.0199,0.1855,204.2035
1,0.3886,0.3562,0.1707,0.0845,172.5731
1,0.1136,0.2146,0.3314,0.3404,264.1981
1,0.239,0.2375,0.104,0.4195,270.6847
1,0.047,0.3293,0.3561,0.2675,267.1303
1,0.0608,0.1592,0.1924,0.5875,419.1468
1,0.265,0.4088,0.1368,0.1894,190.0294
1,0.0939,0.436,0.026,0.4441,296.9287
1,0.2927,0.5698,0.0001,0.1374,197.8773
1,0.2178,0.0764,0.2312,0.4746,344.4036
1,0.1965,0.4192,0.3374,0.0469,168.5376
1,0.1071,0.221,0.4755,0.1964,235.7271
1,0.2938,0.274,0.3035,0.1287,184.9105
1,0.4198,0.1957,0.2272,0.1573,200.4928
1,0.1487,0.3707,0.3366,0.1439,192.6384
1,0.3138,0.0562,0.2278,0.4023,322.359
1,0.1966,0.3504,0.2292,0.2238,201.7008
1,0.2331,0.1869,0.5584,0.0217,188.6131
1,0.2218,0.0123,0.3598,0.4061,409.1139
1,0.1529,0.3796,0.4165,0.051,178.2916
1,0.2715,0.4403,0.0737,0.2144,198.5049
1,0.3542,0.2328,0.1451,0.2679,222.5373
1,0.3549,0.0414,0.2841,0.3197,300.5272
1,0.2767,0.3363,0.0794,0.3076,226.6224
1,0.276,0.3122,0.3925,0.0193,166.4012
1,0.3232,0.0181,0.3005,0.3582,349.1675
1,0.3476,0.2767,0.3553,0.0204,166.7696
1,0.1761,0.4229,0.3731,0.0279,168.4833
1,0.0138,0.4186,0.0692,0.4984,431.999
1,0.1772,0.2184,0.3473,0.2571,227.4807
1,0.2633,0.4412,0.2642,0.0313,160.5962
1,0.014,0.4227,0.4092,0.1542,297.97
1,0.2707,0.1567,0.1944,0.3781,266.3232
1,0.0057,0.3384,0.5531,0.1028,365.6031
1,0.488,0.1873,0.2972,0.0274,178.2128
1,0.4798,0.1585,0.0059,0.3558,337.1714
1,0.0484,0.4215,0.3685,0.1616,233.159
1,0.3081,0.2923,0.1306,0.269,215.7069
1,0.2273,0.3959,0.3535,0.0233,164.0541
1,0.4568,0.1972,0.197,0.149,200.8405
1,0.3505,0.2352,0.3099,0.1044,183.7943
1,0.2913,0.28,0.1469,0.2818,218.967
1,0.242,0.1791,0.2903,0.2886,234.7184
1,0.3795,0.453,0.115,0.0526,165.4797
1,0.2245,0.3713,0.3463,0.0579,170.3471
1,0.1321,0.1499,0.3182,0.3998,294.5176
1,0.1496,0.183,0.6017,0.0657,211.6078
1,0.2302,0.2359,0.1595,0.3744,251.0246
1,0.3986,0.2103,0.1122,0.2789,234.4186
1,0.2769,0.3856,0.2496,0.0878,170.7802
1,0.3262,0.2952,0.3491,0.0295,166.8881
1,0.1661,0.2458,0.0477,0.5404,339.1697
1,0.233,0.2149,0.3402,0.2119,211.6824
1,0.2889,0.2779,0.2249,0.2083,199.9273
1,0.3889,0.3516,0.0089,0.2506,234.7588
1,0.2734,0.159,0.3745,0.1931,216.2354
1,0.1669,0.2827,0.2868,0.2637,220.1964
1,0.3069,0.3883,0.2698,0.035,161.9819
1,0.3445,0.2331,0.0373,0.3852,279.8189
1,0.2043,0.3375,0.1331,0.3251,228.058
1,0.195,0.2078,0.209,0.3882,261.2004
1,0.0202,0.0568,0.0796,0.8434,1144.1834
1,0.4774,0.3196,0.1031,0.0999,184.8136
1,0.0129,0.2963,0.1168,0.574,497.6714
1,0.2232,0.2976,0.2346,0.2446,208.2603
1,0.0594,0.4196,0.167,0.3541,268.5185
1,0.2599,0.2577,0.2172,0.2651,215.5141
1,0.4089,0.2952,0.2121,0.0839,175.7617
1,0.0691,0.2885,0.3243,0.3181,266.2164
1,0.1148,0.2507,0.4596,0.1749,222.6291
1,0.4126,0.2091,0.2987,0.0795,182.772
1,0.1614,0.1858,0.0848,0.568,360.1188
1,0.2737,0.0793,0.5435,0.1034,229.284
1,0.1587,0.005,0.2863,0.5499,580.4877
1,0.0352,0.402,0.1455,0.4174,319.3562
1,0.122,0.1732,0.4685,0.2363,250.3763
1,0.3724,0.0468,0.2964,0.2843,282.9227
1,0.2632,0.3108,0.1775,0.2485,207.1105
1,0.2641,0.4509,0.2501,0.0349,160.7354
1,0.2796,0.3333,0.2832,0.1039,176.2964
1,0.3684,0.348,0.0408,0.2427,218.6688
1,0.3352,0.2733,0.0432,0.3483,256.0401
1,0.1489,0.3408,0.4935,0.0168,178.8776
1,0.0368,0.3798,0.1306,0.4528,333.4447
1,0.2466,0.1615,0.3234,0.2685,233.7985
1,0.3578,0.1556,0.1506,0.336,257.2823
1,0.3541,0.0384,0.2913,0.3162,302.0523
1,0.0463,0.162,0.6869,0.1048,287.3388
1,0.3216,0.0564,0.0593,0.5627,468.6091
1,0.3029,0.2788,0.3796,0.0386,170.6063
1,0.1226,0.4193,0.2243,0.2338,210.924
1,0.1397,0.1833,0.2878,0.3892,277.2354
1,0.2288,0.4351,0.3263,0.0098,160.0752
1,0.0384,0.3727,0.3844,0.2044,258.0451
1,0.2333,0.3706,0.0511,0.345,239.7087
1,0.2471,0.1731,0.261,0.3188,243.658
1,0.3318,0.1439,0.4243,0.1001,199.6785
1,0.3038,0.1305,0.3129,0.2529,235.103
1,0.6972,0.2761,0.02,0.0067,203.0145
1,0.0795,0.1026,0.4944,0.3236,331.8442
1,0.2354,0.2622,0.0342,0.4682,303.9503
1,0.0533,0.1529,0.3884,0.4055,350.6551
1,0.2778,0.2826,0.0873,0.3523,243.9549
1,0.3103,0.285,0.1426,0.2621,213.9708
1,0.379,0.182,0.2981,0.1408,197.7975
1,0.18,0.3593,0.2924,0.1683,192.4963
1,0.2217,0.2113,0.3262,0.2409,219.2476
1,0.1107,0.6677,0.0013,0.2202,228.8257
1,0.2034,0.4367,0.3447,0.0152,162.8829
1,0.0177,0.7979,0.028,0.1564,282.915
1,0.2088,0.3445,0.4368,0.01,168.2667
1,0.2977,0.278,0.2016,0.2227,203.2684
1,0.1202,0.1311,0.49,0.2586,272.3229
1,0.0427,0.3193,0.0371,0.6009,430.1802
1,0.3245,0.3767,0.1951,0.1038,173.5681
1,0.02,0.502,0.3623,0.1157,260.7427
1,0.3636,0.4093,0.1604,0.0667,167.0927
1,0.2776,0.121,0.3568,0.2446,237.8798
1,0.3103,0.2575,0.2703,0.1619,192.1634
1,0.3238,0.36,0.2598,0.0563,166.2641
1,0.2756,0.1725,0.2919,0.2601,227.1922
1,0.1224,0.2674,0.3335,0.2768,235.5813
1,0.1618,0.2811,0.2961,0.2609,220.7102
1,0.013,0.0772,0.0247,0.885,1457.9049
1,0.4038,0.0293,0.1712,0.3957,356.8112
1,0.2393,0.2481,0.2423,0.2703,218.5957
1,0.6017,0.0876,0.2502,0.0605,211.0052
1,0.0268,0.4094,0.3654,0.1983,270.8883
1,0.3229,0.289,0.0975,0.2906,225.0789
1,0.0802,0.4997,0.3727,0.0474,189.6269
1,0.3068,0.2753,0.3429,0.0751,175.873
1,0.0835,0.4878,0.1265,0.3022,238.3821
1,0.2702,0.3797,0.2502,0.0999,173.2084
1,0.3333,0.2513,0.3028,0.1125,183.5699
1,0.2627,0.2816,0.2538,0.202,198.8036
1,0.3385,0.3545,0.216,0.091,172.2532
1,0.247,0.3406,0.1508,0.2616,209.1851
1,0.2554,0.4032,0.0575,0.2839,219.0918
1,0.0891,0.0093,0.4865,0.415,561.6619
1,0.0997,0.2575,0.2281,0.4147,281.8373
1,0.2854,0.1438,0.3386,0.2321,227.3721
1,0.1161,0.2536,0.2429,0.3874,267.7903
1,0.1977,0.1119,0.5242,0.1662,238.5019
1,0.3791,0.1034,0.177,0.3405,275.0735
1,0.2019,0.2692,0.2979,0.2311,210.4332
1,0.4018,0.238,0.202,0.1581,195.2012
1,0.2176,0.3229,0.0722,0.3873,253.4534
1,0.2668,0.1149,0.4579,0.1604,224.3174
1,0.172,0.3027,0.1081,0.4172,263.8975
1,0.273,0.3211,0.2644,0.1415,183.6861
1,0.1291,0.5298,0.2877,0.0533,174.2881
1,0.3215,0.3199,0.0744,0.2842,223.3893
